path,y,a,fold
CelebA/img_align_celeba/066302.jpg,0,1,6
CelebA/img_align_celeba/066304.jpg,1,1,10
CelebA/img_align_celeba/066306.jpg,0,1,9
CelebA/img_align_celeba/066308.jpg,1,0,4
CelebA/img_align_celeba/066311.jpg,1,0,6
CelebA/img_align_celeba/066317.jpg,0,0,6
CelebA/img_align_celeba/066320.jpg,1,0,8
CelebA/img_align_celeba/066321.jpg,0,0,10
CelebA/img_align_celeba/066323.jpg,0,0,3
CelebA/img_align_celeba/066331.jpg,1,0,4
CelebA/img_align_celeba/066333.jpg,1,1,6
CelebA/img_align_celeba/066334.jpg,0,1,3
CelebA/img_align_celeba/066336.jpg,1,1,10
CelebA/img_align_celeba/066337.jpg,0,1,9
CelebA/img_align_celeba/066342.jpg,0,1,7
CelebA/img_align_celeba/066347.jpg,0,0,9
CelebA/img_align_celeba/066351.jpg,1,0,9
CelebA/img_align_celeba/066352.jpg,0,1,10
CelebA/img_align_celeba/066359.jpg,0,1,2
CelebA/img_align_celeba/066361.jpg,1,0,10
CelebA/img_align_celeba/066365.jpg,0,1,1
CelebA/img_align_celeba/066371.jpg,0,1,10
CelebA/img_align_celeba/066376.jpg,1,0,3
CelebA/img_align_celeba/066388.jpg,0,1,10
CelebA/img_align_celeba/066389.jpg,1,1,9
CelebA/img_align_celeba/066402.jpg,0,0,6
CelebA/img_align_celeba/066412.jpg,1,0,1
CelebA/img_align_celeba/066414.jpg,1,1,5
CelebA/img_align_celeba/066417.jpg,0,1,4
CelebA/img_align_celeba/066418.jpg,0,1,6
CelebA/img_align_celeba/066419.jpg,1,0,9
CelebA/img_align_celeba/066423.jpg,1,0,8
CelebA/img_align_celeba/066425.jpg,1,1,3
CelebA/img_align_celeba/066428.jpg,0,1,8
CelebA/img_align_celeba/066433.jpg,0,0,3
CelebA/img_align_celeba/066434.jpg,1,1,1
CelebA/img_align_celeba/066439.jpg,0,1,7
CelebA/img_align_celeba/066440.jpg,0,1,5
CelebA/img_align_celeba/066446.jpg,0,0,5
CelebA/img_align_celeba/066451.jpg,1,0,7
CelebA/img_align_celeba/066453.jpg,0,0,10
CelebA/img_align_celeba/066457.jpg,1,1,2
CelebA/img_align_celeba/066460.jpg,1,1,1
CelebA/img_align_celeba/066465.jpg,0,1,5
CelebA/img_align_celeba/066468.jpg,0,0,5
CelebA/img_align_celeba/066471.jpg,1,1,4
CelebA/img_align_celeba/066478.jpg,0,1,8
CelebA/img_align_celeba/066479.jpg,0,0,9
CelebA/img_align_celeba/066483.jpg,0,0,10
CelebA/img_align_celeba/066493.jpg,1,0,8
CelebA/img_align_celeba/066499.jpg,0,1,6
CelebA/img_align_celeba/066507.jpg,1,1,4
CelebA/img_align_celeba/066509.jpg,0,0,6
CelebA/img_align_celeba/066512.jpg,0,0,10
CelebA/img_align_celeba/066518.jpg,1,0,7
CelebA/img_align_celeba/066520.jpg,1,0,5
CelebA/img_align_celeba/066521.jpg,1,0,4
CelebA/img_align_celeba/066529.jpg,0,0,2
CelebA/img_align_celeba/066534.jpg,0,1,10
CelebA/img_align_celeba/066535.jpg,0,0,8
CelebA/img_align_celeba/066536.jpg,1,0,3
CelebA/img_align_celeba/066537.jpg,0,1,10
CelebA/img_align_celeba/066538.jpg,1,1,10
CelebA/img_align_celeba/066539.jpg,1,1,1
CelebA/img_align_celeba/066546.jpg,0,1,5
CelebA/img_align_celeba/066550.jpg,0,1,3
CelebA/img_align_celeba/066551.jpg,1,1,2
CelebA/img_align_celeba/066562.jpg,1,0,7
CelebA/img_align_celeba/066575.jpg,0,1,6
CelebA/img_align_celeba/066579.jpg,0,1,7
CelebA/img_align_celeba/066580.jpg,0,1,6
CelebA/img_align_celeba/066586.jpg,1,0,8
CelebA/img_align_celeba/066588.jpg,1,1,3
CelebA/img_align_celeba/066589.jpg,1,1,4
CelebA/img_align_celeba/066590.jpg,1,1,6
CelebA/img_align_celeba/066592.jpg,0,1,9
CelebA/img_align_celeba/066603.jpg,1,0,7
CelebA/img_align_celeba/066606.jpg,1,0,8
CelebA/img_align_celeba/066608.jpg,1,1,9
CelebA/img_align_celeba/066610.jpg,1,0,8
CelebA/img_align_celeba/066614.jpg,0,0,2
CelebA/img_align_celeba/066618.jpg,1,1,5
CelebA/img_align_celeba/066619.jpg,0,0,10
CelebA/img_align_celeba/066633.jpg,0,0,7
CelebA/img_align_celeba/066636.jpg,1,0,1
CelebA/img_align_celeba/066640.jpg,0,1,1
CelebA/img_align_celeba/066643.jpg,1,1,8
CelebA/img_align_celeba/066644.jpg,0,0,2
CelebA/img_align_celeba/066647.jpg,1,0,6
CelebA/img_align_celeba/066653.jpg,0,0,8
CelebA/img_align_celeba/066654.jpg,0,0,8
CelebA/img_align_celeba/066659.jpg,1,1,10
CelebA/img_align_celeba/066661.jpg,1,0,10
CelebA/img_align_celeba/066663.jpg,0,0,3
CelebA/img_align_celeba/066664.jpg,0,1,10
CelebA/img_align_celeba/066667.jpg,0,0,1
CelebA/img_align_celeba/066668.jpg,1,1,5
CelebA/img_align_celeba/066669.jpg,1,1,1
CelebA/img_align_celeba/066674.jpg,0,0,7
CelebA/img_align_celeba/066683.jpg,0,1,4
CelebA/img_align_celeba/066688.jpg,1,1,3
CelebA/img_align_celeba/066691.jpg,0,0,1
CelebA/img_align_celeba/066696.jpg,1,1,6
CelebA/img_align_celeba/066699.jpg,0,0,2
CelebA/img_align_celeba/066702.jpg,1,0,8
CelebA/img_align_celeba/066705.jpg,0,0,8
CelebA/img_align_celeba/066706.jpg,1,1,6
CelebA/img_align_celeba/066713.jpg,0,0,1
CelebA/img_align_celeba/066714.jpg,1,0,9
CelebA/img_align_celeba/066718.jpg,0,1,1
CelebA/img_align_celeba/066720.jpg,1,1,4
CelebA/img_align_celeba/066722.jpg,1,1,9
CelebA/img_align_celeba/066725.jpg,0,1,9
CelebA/img_align_celeba/066729.jpg,0,1,6
CelebA/img_align_celeba/066730.jpg,1,1,10
CelebA/img_align_celeba/066732.jpg,0,0,10
CelebA/img_align_celeba/066738.jpg,0,1,6
CelebA/img_align_celeba/066741.jpg,0,0,9
CelebA/img_align_celeba/066745.jpg,0,0,2
CelebA/img_align_celeba/066746.jpg,1,1,3
CelebA/img_align_celeba/066747.jpg,1,0,7
CelebA/img_align_celeba/066749.jpg,1,1,9
CelebA/img_align_celeba/066752.jpg,1,0,8
CelebA/img_align_celeba/066753.jpg,1,0,2
CelebA/img_align_celeba/066756.jpg,1,0,1
CelebA/img_align_celeba/066758.jpg,0,1,10
CelebA/img_align_celeba/066759.jpg,0,0,3
CelebA/img_align_celeba/066763.jpg,1,1,2
CelebA/img_align_celeba/066766.jpg,0,1,5
CelebA/img_align_celeba/066778.jpg,1,0,5
CelebA/img_align_celeba/066780.jpg,1,0,8
CelebA/img_align_celeba/066784.jpg,0,1,3
CelebA/img_align_celeba/066785.jpg,1,1,2
CelebA/img_align_celeba/066786.jpg,1,1,9
CelebA/img_align_celeba/066788.jpg,0,1,10
CelebA/img_align_celeba/066792.jpg,1,0,1
CelebA/img_align_celeba/066794.jpg,1,1,1
CelebA/img_align_celeba/066797.jpg,1,1,4
CelebA/img_align_celeba/066800.jpg,0,0,4
CelebA/img_align_celeba/066803.jpg,1,1,8
CelebA/img_align_celeba/066804.jpg,0,1,6
CelebA/img_align_celeba/066806.jpg,1,1,7
CelebA/img_align_celeba/066816.jpg,0,1,10
CelebA/img_align_celeba/066818.jpg,0,0,1
CelebA/img_align_celeba/066819.jpg,1,1,8
CelebA/img_align_celeba/066822.jpg,0,0,8
CelebA/img_align_celeba/066825.jpg,0,1,2
CelebA/img_align_celeba/066826.jpg,0,1,2
CelebA/img_align_celeba/066829.jpg,1,1,9
CelebA/img_align_celeba/066831.jpg,0,1,9
CelebA/img_align_celeba/066833.jpg,0,1,1
CelebA/img_align_celeba/066836.jpg,0,0,3
CelebA/img_align_celeba/066837.jpg,0,0,2
CelebA/img_align_celeba/066848.jpg,1,0,3
CelebA/img_align_celeba/066851.jpg,0,1,3
CelebA/img_align_celeba/066855.jpg,1,1,3
CelebA/img_align_celeba/066856.jpg,0,0,10
CelebA/img_align_celeba/066858.jpg,1,0,10
CelebA/img_align_celeba/066859.jpg,1,1,5
CelebA/img_align_celeba/066860.jpg,0,0,1
CelebA/img_align_celeba/066865.jpg,0,0,8
CelebA/img_align_celeba/066867.jpg,0,0,10
CelebA/img_align_celeba/066876.jpg,1,0,5
CelebA/img_align_celeba/066880.jpg,0,1,5
CelebA/img_align_celeba/066883.jpg,1,0,1
CelebA/img_align_celeba/066885.jpg,1,1,7
CelebA/img_align_celeba/066889.jpg,0,1,4
CelebA/img_align_celeba/066902.jpg,0,0,8
CelebA/img_align_celeba/066906.jpg,1,0,8
CelebA/img_align_celeba/066907.jpg,0,1,7
CelebA/img_align_celeba/066912.jpg,1,1,8
CelebA/img_align_celeba/066913.jpg,1,0,5
CelebA/img_align_celeba/066914.jpg,1,0,8
CelebA/img_align_celeba/066917.jpg,0,0,1
CelebA/img_align_celeba/066918.jpg,1,1,3
CelebA/img_align_celeba/066923.jpg,0,1,8
CelebA/img_align_celeba/066925.jpg,0,0,2
CelebA/img_align_celeba/066929.jpg,0,1,10
CelebA/img_align_celeba/066930.jpg,0,0,8
CelebA/img_align_celeba/066935.jpg,1,0,5
CelebA/img_align_celeba/066939.jpg,0,1,6
CelebA/img_align_celeba/066948.jpg,0,0,5
CelebA/img_align_celeba/066952.jpg,0,1,2
CelebA/img_align_celeba/066955.jpg,0,0,4
CelebA/img_align_celeba/066956.jpg,1,1,10
CelebA/img_align_celeba/066963.jpg,0,0,7
CelebA/img_align_celeba/066972.jpg,1,0,10
CelebA/img_align_celeba/066979.jpg,1,0,5
CelebA/img_align_celeba/066981.jpg,0,1,3
CelebA/img_align_celeba/066982.jpg,0,0,5
CelebA/img_align_celeba/066988.jpg,1,1,8
CelebA/img_align_celeba/066996.jpg,1,0,10
CelebA/img_align_celeba/067005.jpg,1,1,5
CelebA/img_align_celeba/067007.jpg,0,1,1
CelebA/img_align_celeba/067011.jpg,1,1,8
CelebA/img_align_celeba/067013.jpg,0,1,4
CelebA/img_align_celeba/067014.jpg,1,1,5
CelebA/img_align_celeba/067015.jpg,0,1,4
CelebA/img_align_celeba/067021.jpg,0,1,9
CelebA/img_align_celeba/067022.jpg,1,0,5
CelebA/img_align_celeba/067023.jpg,1,1,6
CelebA/img_align_celeba/067031.jpg,1,1,7
CelebA/img_align_celeba/067033.jpg,0,0,8
CelebA/img_align_celeba/067040.jpg,1,0,8
CelebA/img_align_celeba/067045.jpg,1,1,10
CelebA/img_align_celeba/067046.jpg,1,1,4
CelebA/img_align_celeba/067049.jpg,0,1,10
CelebA/img_align_celeba/067051.jpg,0,0,9
CelebA/img_align_celeba/067056.jpg,0,1,1
CelebA/img_align_celeba/067059.jpg,1,1,7
CelebA/img_align_celeba/067060.jpg,1,0,3
CelebA/img_align_celeba/067065.jpg,0,1,3
CelebA/img_align_celeba/067067.jpg,0,1,4
CelebA/img_align_celeba/067069.jpg,1,0,6
CelebA/img_align_celeba/067083.jpg,1,1,2
CelebA/img_align_celeba/067092.jpg,0,1,6
CelebA/img_align_celeba/067093.jpg,0,0,5
CelebA/img_align_celeba/067095.jpg,1,1,10
CelebA/img_align_celeba/067103.jpg,0,1,3
CelebA/img_align_celeba/067112.jpg,1,0,4
CelebA/img_align_celeba/067115.jpg,0,1,10
CelebA/img_align_celeba/067116.jpg,0,1,6
CelebA/img_align_celeba/067118.jpg,1,1,1
CelebA/img_align_celeba/067120.jpg,0,1,8
CelebA/img_align_celeba/067125.jpg,1,0,1
CelebA/img_align_celeba/067132.jpg,1,0,7
CelebA/img_align_celeba/067135.jpg,0,1,2
CelebA/img_align_celeba/067143.jpg,1,0,5
CelebA/img_align_celeba/067145.jpg,0,0,4
CelebA/img_align_celeba/067148.jpg,0,0,9
CelebA/img_align_celeba/067152.jpg,0,0,3
CelebA/img_align_celeba/067153.jpg,0,1,7
CelebA/img_align_celeba/067155.jpg,1,0,2
CelebA/img_align_celeba/067169.jpg,0,1,1
CelebA/img_align_celeba/067171.jpg,0,1,4
CelebA/img_align_celeba/067175.jpg,0,1,2
CelebA/img_align_celeba/067178.jpg,0,1,8
CelebA/img_align_celeba/067182.jpg,0,1,6
CelebA/img_align_celeba/067183.jpg,0,0,3
CelebA/img_align_celeba/067186.jpg,0,1,6
CelebA/img_align_celeba/067191.jpg,1,1,7
CelebA/img_align_celeba/067194.jpg,1,1,4
CelebA/img_align_celeba/067197.jpg,0,0,10
CelebA/img_align_celeba/067201.jpg,1,0,4
CelebA/img_align_celeba/067203.jpg,1,1,4
CelebA/img_align_celeba/067205.jpg,0,0,3
CelebA/img_align_celeba/067218.jpg,0,0,9
CelebA/img_align_celeba/067222.jpg,0,1,4
CelebA/img_align_celeba/067226.jpg,0,1,9
CelebA/img_align_celeba/067227.jpg,0,0,8
CelebA/img_align_celeba/067230.jpg,0,0,6
CelebA/img_align_celeba/067235.jpg,0,1,10
CelebA/img_align_celeba/067237.jpg,0,0,5
CelebA/img_align_celeba/067264.jpg,0,1,4
CelebA/img_align_celeba/067270.jpg,1,0,8
CelebA/img_align_celeba/067274.jpg,0,0,10
CelebA/img_align_celeba/067276.jpg,0,1,7
CelebA/img_align_celeba/067281.jpg,1,1,2
CelebA/img_align_celeba/067284.jpg,1,0,3
CelebA/img_align_celeba/067294.jpg,1,0,3
CelebA/img_align_celeba/067297.jpg,0,1,9
CelebA/img_align_celeba/067302.jpg,0,1,3
CelebA/img_align_celeba/067303.jpg,1,0,2
CelebA/img_align_celeba/067306.jpg,0,0,2
CelebA/img_align_celeba/067308.jpg,0,1,1
CelebA/img_align_celeba/067309.jpg,1,1,8
CelebA/img_align_celeba/067310.jpg,1,1,7
CelebA/img_align_celeba/067311.jpg,1,0,5
CelebA/img_align_celeba/067314.jpg,0,1,2
CelebA/img_align_celeba/067315.jpg,0,0,7
CelebA/img_align_celeba/067318.jpg,0,0,10
CelebA/img_align_celeba/067319.jpg,0,0,4
CelebA/img_align_celeba/067321.jpg,0,0,4
CelebA/img_align_celeba/067322.jpg,0,0,4
CelebA/img_align_celeba/067325.jpg,0,0,1
CelebA/img_align_celeba/067332.jpg,1,0,6
CelebA/img_align_celeba/067334.jpg,1,0,10
CelebA/img_align_celeba/067343.jpg,1,1,9
CelebA/img_align_celeba/067350.jpg,0,1,3
CelebA/img_align_celeba/067351.jpg,0,1,9
CelebA/img_align_celeba/067354.jpg,1,1,6
CelebA/img_align_celeba/067358.jpg,1,1,4
CelebA/img_align_celeba/067359.jpg,0,1,2
CelebA/img_align_celeba/067364.jpg,1,0,8
CelebA/img_align_celeba/067369.jpg,1,0,9
CelebA/img_align_celeba/067370.jpg,1,1,8
CelebA/img_align_celeba/067386.jpg,1,0,5
CelebA/img_align_celeba/067387.jpg,1,1,2
CelebA/img_align_celeba/067392.jpg,0,0,3
CelebA/img_align_celeba/067397.jpg,0,0,5
CelebA/img_align_celeba/067402.jpg,0,1,1
CelebA/img_align_celeba/067405.jpg,1,1,7
CelebA/img_align_celeba/067408.jpg,1,1,6
CelebA/img_align_celeba/067410.jpg,0,0,5
CelebA/img_align_celeba/067414.jpg,0,0,3
CelebA/img_align_celeba/067421.jpg,1,0,2
CelebA/img_align_celeba/067422.jpg,1,1,5
CelebA/img_align_celeba/067423.jpg,1,0,5
CelebA/img_align_celeba/067424.jpg,1,1,2
CelebA/img_align_celeba/067429.jpg,0,0,8
CelebA/img_align_celeba/067430.jpg,0,1,2
CelebA/img_align_celeba/067437.jpg,1,1,7
CelebA/img_align_celeba/067438.jpg,0,0,5
CelebA/img_align_celeba/067439.jpg,1,1,2
CelebA/img_align_celeba/067440.jpg,1,0,2
CelebA/img_align_celeba/067441.jpg,0,1,4
CelebA/img_align_celeba/067444.jpg,0,1,8
CelebA/img_align_celeba/067446.jpg,1,0,10
CelebA/img_align_celeba/067448.jpg,0,1,5
CelebA/img_align_celeba/067452.jpg,0,0,4
CelebA/img_align_celeba/067454.jpg,1,1,5
CelebA/img_align_celeba/067463.jpg,1,1,6
CelebA/img_align_celeba/067467.jpg,0,0,7
CelebA/img_align_celeba/067470.jpg,1,0,5
CelebA/img_align_celeba/067476.jpg,1,0,7
CelebA/img_align_celeba/067477.jpg,0,1,2
CelebA/img_align_celeba/067480.jpg,1,0,1
CelebA/img_align_celeba/067483.jpg,1,1,5
CelebA/img_align_celeba/067488.jpg,0,0,9
CelebA/img_align_celeba/067490.jpg,1,0,10
CelebA/img_align_celeba/067492.jpg,1,0,10
CelebA/img_align_celeba/067496.jpg,0,1,6
CelebA/img_align_celeba/067499.jpg,0,0,2
CelebA/img_align_celeba/067500.jpg,1,1,1
CelebA/img_align_celeba/067507.jpg,0,0,8
CelebA/img_align_celeba/067509.jpg,1,0,6
CelebA/img_align_celeba/067512.jpg,1,1,7
CelebA/img_align_celeba/067513.jpg,1,0,10
CelebA/img_align_celeba/067514.jpg,1,0,4
CelebA/img_align_celeba/067519.jpg,0,0,7
CelebA/img_align_celeba/067521.jpg,0,0,1
CelebA/img_align_celeba/067524.jpg,1,1,3
CelebA/img_align_celeba/067531.jpg,1,1,10
CelebA/img_align_celeba/067533.jpg,1,0,5
CelebA/img_align_celeba/067534.jpg,0,0,5
CelebA/img_align_celeba/067535.jpg,1,0,5
CelebA/img_align_celeba/067537.jpg,0,1,5
CelebA/img_align_celeba/067542.jpg,1,1,1
CelebA/img_align_celeba/067543.jpg,0,0,5
CelebA/img_align_celeba/067546.jpg,0,0,7
CelebA/img_align_celeba/067549.jpg,1,1,3
CelebA/img_align_celeba/067550.jpg,0,0,9
CelebA/img_align_celeba/067553.jpg,1,0,3
CelebA/img_align_celeba/067555.jpg,0,1,8
CelebA/img_align_celeba/067557.jpg,1,1,3
CelebA/img_align_celeba/067559.jpg,0,1,7
CelebA/img_align_celeba/067560.jpg,1,1,1
CelebA/img_align_celeba/067566.jpg,1,1,1
CelebA/img_align_celeba/067573.jpg,0,1,6
CelebA/img_align_celeba/067575.jpg,0,1,4
CelebA/img_align_celeba/067577.jpg,1,0,2
CelebA/img_align_celeba/067581.jpg,1,1,4
CelebA/img_align_celeba/067587.jpg,0,0,1
CelebA/img_align_celeba/067600.jpg,1,1,1
CelebA/img_align_celeba/067603.jpg,0,0,5
CelebA/img_align_celeba/067606.jpg,1,0,10
CelebA/img_align_celeba/067609.jpg,0,0,10
CelebA/img_align_celeba/067611.jpg,0,0,7
CelebA/img_align_celeba/067613.jpg,1,0,5
CelebA/img_align_celeba/067615.jpg,1,1,10
CelebA/img_align_celeba/067621.jpg,0,0,8
CelebA/img_align_celeba/067631.jpg,1,1,6
CelebA/img_align_celeba/067632.jpg,0,1,6
CelebA/img_align_celeba/067633.jpg,0,0,7
CelebA/img_align_celeba/067639.jpg,0,0,6
CelebA/img_align_celeba/067640.jpg,1,0,10
CelebA/img_align_celeba/067647.jpg,0,0,10
CelebA/img_align_celeba/067653.jpg,1,0,9
CelebA/img_align_celeba/067654.jpg,0,1,2
CelebA/img_align_celeba/067663.jpg,0,0,1
CelebA/img_align_celeba/067666.jpg,1,1,2
CelebA/img_align_celeba/067672.jpg,0,1,4
CelebA/img_align_celeba/067673.jpg,0,1,10
CelebA/img_align_celeba/067678.jpg,1,0,1
CelebA/img_align_celeba/067682.jpg,1,1,2
CelebA/img_align_celeba/067684.jpg,1,0,10
CelebA/img_align_celeba/067688.jpg,0,0,6
CelebA/img_align_celeba/067691.jpg,1,0,9
CelebA/img_align_celeba/067695.jpg,1,0,3
CelebA/img_align_celeba/067696.jpg,1,0,3
CelebA/img_align_celeba/067697.jpg,0,1,3
CelebA/img_align_celeba/067702.jpg,0,0,4
CelebA/img_align_celeba/067715.jpg,0,1,10
CelebA/img_align_celeba/067716.jpg,1,1,6
CelebA/img_align_celeba/067719.jpg,0,0,7
CelebA/img_align_celeba/067721.jpg,0,1,7
CelebA/img_align_celeba/067722.jpg,1,0,4
CelebA/img_align_celeba/067723.jpg,0,0,5
CelebA/img_align_celeba/067729.jpg,1,1,7
CelebA/img_align_celeba/067730.jpg,0,1,9
CelebA/img_align_celeba/067733.jpg,0,0,8
CelebA/img_align_celeba/067737.jpg,0,1,4
CelebA/img_align_celeba/067738.jpg,1,0,8
CelebA/img_align_celeba/067742.jpg,0,1,6
CelebA/img_align_celeba/067743.jpg,0,0,7
CelebA/img_align_celeba/067745.jpg,0,1,2
CelebA/img_align_celeba/067751.jpg,0,0,5
CelebA/img_align_celeba/067757.jpg,1,0,9
CelebA/img_align_celeba/067759.jpg,1,0,3
CelebA/img_align_celeba/067767.jpg,0,0,1
CelebA/img_align_celeba/067769.jpg,1,1,4
CelebA/img_align_celeba/067774.jpg,1,1,5
CelebA/img_align_celeba/067779.jpg,1,0,5
CelebA/img_align_celeba/067785.jpg,1,0,1
CelebA/img_align_celeba/067787.jpg,0,1,6
CelebA/img_align_celeba/067788.jpg,1,0,3
CelebA/img_align_celeba/067795.jpg,1,1,8
CelebA/img_align_celeba/067801.jpg,0,1,6
CelebA/img_align_celeba/067804.jpg,1,0,3
CelebA/img_align_celeba/067807.jpg,1,0,1
CelebA/img_align_celeba/067813.jpg,1,1,10
CelebA/img_align_celeba/067815.jpg,1,0,8
CelebA/img_align_celeba/067817.jpg,0,0,2
CelebA/img_align_celeba/067821.jpg,1,0,7
CelebA/img_align_celeba/067823.jpg,1,0,2
CelebA/img_align_celeba/067826.jpg,1,0,3
CelebA/img_align_celeba/067830.jpg,1,0,2
CelebA/img_align_celeba/067831.jpg,0,1,3
CelebA/img_align_celeba/067832.jpg,0,1,1
CelebA/img_align_celeba/067833.jpg,1,0,4
CelebA/img_align_celeba/067840.jpg,0,0,10
CelebA/img_align_celeba/067843.jpg,0,0,2
CelebA/img_align_celeba/067848.jpg,0,0,6
CelebA/img_align_celeba/067850.jpg,1,1,7
CelebA/img_align_celeba/067854.jpg,0,0,1
CelebA/img_align_celeba/067855.jpg,1,0,7
CelebA/img_align_celeba/067858.jpg,1,0,9
CelebA/img_align_celeba/067859.jpg,1,1,2
CelebA/img_align_celeba/067861.jpg,0,1,8
CelebA/img_align_celeba/067862.jpg,0,0,1
CelebA/img_align_celeba/067864.jpg,0,1,6
CelebA/img_align_celeba/067869.jpg,0,0,4
CelebA/img_align_celeba/067870.jpg,1,1,8
CelebA/img_align_celeba/067877.jpg,0,1,8
CelebA/img_align_celeba/067881.jpg,0,0,7
CelebA/img_align_celeba/067884.jpg,0,1,9
CelebA/img_align_celeba/067888.jpg,0,0,5
CelebA/img_align_celeba/067889.jpg,0,0,5
CelebA/img_align_celeba/067893.jpg,1,1,9
CelebA/img_align_celeba/067895.jpg,0,0,4
CelebA/img_align_celeba/067897.jpg,1,1,3
CelebA/img_align_celeba/067902.jpg,0,0,8
CelebA/img_align_celeba/067911.jpg,0,0,1
CelebA/img_align_celeba/067917.jpg,1,0,8
CelebA/img_align_celeba/067920.jpg,1,1,4
CelebA/img_align_celeba/067921.jpg,0,1,5
CelebA/img_align_celeba/067924.jpg,1,0,2
CelebA/img_align_celeba/067927.jpg,1,0,6
CelebA/img_align_celeba/067930.jpg,1,0,7
CelebA/img_align_celeba/067933.jpg,1,0,5
CelebA/img_align_celeba/067934.jpg,0,1,7
CelebA/img_align_celeba/067936.jpg,0,0,6
CelebA/img_align_celeba/067941.jpg,0,1,1
CelebA/img_align_celeba/067943.jpg,0,1,4
CelebA/img_align_celeba/067944.jpg,1,1,6
CelebA/img_align_celeba/067945.jpg,1,1,4
CelebA/img_align_celeba/067949.jpg,0,1,2
CelebA/img_align_celeba/067951.jpg,1,0,3
CelebA/img_align_celeba/067956.jpg,0,1,5
CelebA/img_align_celeba/067957.jpg,1,0,4
CelebA/img_align_celeba/067960.jpg,1,0,7
CelebA/img_align_celeba/067961.jpg,0,1,7
CelebA/img_align_celeba/067962.jpg,0,0,9
CelebA/img_align_celeba/067979.jpg,1,1,2
CelebA/img_align_celeba/067984.jpg,0,0,6
CelebA/img_align_celeba/067985.jpg,0,1,5
CelebA/img_align_celeba/067990.jpg,1,1,7
CelebA/img_align_celeba/067991.jpg,0,1,2
CelebA/img_align_celeba/067992.jpg,1,0,8
CelebA/img_align_celeba/067999.jpg,0,1,1
CelebA/img_align_celeba/068002.jpg,1,1,2
CelebA/img_align_celeba/068006.jpg,0,1,3
CelebA/img_align_celeba/068008.jpg,0,0,9
CelebA/img_align_celeba/068010.jpg,1,0,7
CelebA/img_align_celeba/068013.jpg,0,0,4
CelebA/img_align_celeba/068017.jpg,0,0,10
CelebA/img_align_celeba/068019.jpg,1,1,9
CelebA/img_align_celeba/068020.jpg,0,0,8
CelebA/img_align_celeba/068022.jpg,0,1,7
CelebA/img_align_celeba/068027.jpg,1,0,5
CelebA/img_align_celeba/068038.jpg,1,1,3
CelebA/img_align_celeba/068041.jpg,1,0,7
CelebA/img_align_celeba/068042.jpg,1,0,5
CelebA/img_align_celeba/068044.jpg,1,0,8
CelebA/img_align_celeba/068050.jpg,0,1,2
CelebA/img_align_celeba/068051.jpg,0,0,1
CelebA/img_align_celeba/068053.jpg,0,0,8
CelebA/img_align_celeba/068056.jpg,0,1,7
CelebA/img_align_celeba/068057.jpg,1,1,2
CelebA/img_align_celeba/068061.jpg,0,1,6
CelebA/img_align_celeba/068062.jpg,1,0,5
CelebA/img_align_celeba/068069.jpg,1,1,9
CelebA/img_align_celeba/068076.jpg,0,1,9
CelebA/img_align_celeba/068083.jpg,1,1,8
CelebA/img_align_celeba/068084.jpg,0,0,4
CelebA/img_align_celeba/068092.jpg,0,1,8
CelebA/img_align_celeba/068094.jpg,1,0,5
CelebA/img_align_celeba/068095.jpg,0,1,2
CelebA/img_align_celeba/068096.jpg,0,0,3
CelebA/img_align_celeba/068098.jpg,1,0,2
CelebA/img_align_celeba/068101.jpg,1,0,6
CelebA/img_align_celeba/068116.jpg,0,1,1
CelebA/img_align_celeba/068117.jpg,0,1,7
CelebA/img_align_celeba/068122.jpg,0,1,5
CelebA/img_align_celeba/068123.jpg,1,0,1
CelebA/img_align_celeba/068128.jpg,0,1,7
CelebA/img_align_celeba/068131.jpg,0,0,4
CelebA/img_align_celeba/068137.jpg,1,1,9
CelebA/img_align_celeba/068144.jpg,0,1,8
CelebA/img_align_celeba/068145.jpg,1,1,4
CelebA/img_align_celeba/068148.jpg,1,1,5
CelebA/img_align_celeba/068155.jpg,0,1,6
CelebA/img_align_celeba/068158.jpg,1,0,7
CelebA/img_align_celeba/068161.jpg,0,0,6
CelebA/img_align_celeba/068162.jpg,0,0,10
CelebA/img_align_celeba/068163.jpg,0,1,2
CelebA/img_align_celeba/068164.jpg,0,1,9
CelebA/img_align_celeba/068166.jpg,1,0,5
CelebA/img_align_celeba/068169.jpg,1,0,2
CelebA/img_align_celeba/068171.jpg,1,1,10
CelebA/img_align_celeba/068175.jpg,1,1,2
CelebA/img_align_celeba/068181.jpg,1,0,9
CelebA/img_align_celeba/068189.jpg,1,0,3
CelebA/img_align_celeba/068190.jpg,0,1,1
CelebA/img_align_celeba/068193.jpg,0,0,7
CelebA/img_align_celeba/068199.jpg,1,0,4
CelebA/img_align_celeba/068200.jpg,0,1,9
CelebA/img_align_celeba/068203.jpg,1,0,1
CelebA/img_align_celeba/068204.jpg,0,1,8
CelebA/img_align_celeba/068205.jpg,1,1,3
CelebA/img_align_celeba/068214.jpg,1,0,3
CelebA/img_align_celeba/068216.jpg,1,0,9
CelebA/img_align_celeba/068217.jpg,1,1,9
CelebA/img_align_celeba/068219.jpg,0,0,5
CelebA/img_align_celeba/068220.jpg,1,1,10
CelebA/img_align_celeba/068223.jpg,0,1,1
CelebA/img_align_celeba/068226.jpg,0,0,9
CelebA/img_align_celeba/068229.jpg,1,1,4
